,aindex,autocovariance,autocorrelation,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,boman,charge,crosscovariance,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,hmoment,hydrophobicity,instaindex,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,lengthpep,MSWHIM1,MSWHIM2,MSWHIM3,mw,pI,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,Z1,Z2,Z3,Z4,Z5,column_tiny_number,column_tiny_percentage,column_Small_number,column_Small_percentage,column_Aliphatic_number,column_Aliphatic_percentage,column_Aromatic_number,column_Aromatic_percentage,column_NonPolar_number,column_NonPolar_percentage,column_Polar_number,column_Polar_percentage,column_Charged_number,column_Charged_percentage,column_Basic_number,column_Basic_percentage,column_Acidic_number,column_Acidic_percentage
Z1,-0.6831179674292732,-0.24804538285725763,-0.20569442945096775,0.8375946039851841,0.17579806460564698,0.2533968091265785,0.22507667240167872,0.4098352559916473,-0.029916892245166412,-0.17149939296541278,-0.01196814401167104,0.1316543950782773,0.07963837960591559,0.7458082111187252,0.06129720901412322,-0.18373096498456304,0.6747340081595857,-0.2977853625054546,0.28204137901558196,-0.696423458240096,-0.2659861167095961,-0.5005253586636008,-0.4262241481169544,-0.32918539246440837,0.10261645709511384,0.08087141266386792,-0.7075943419563738,0.19979173463402675,0.30278468919106816,-0.1059700821639498,0.007519160079556567,0.7349530846531963,-0.13882516104823708,0.5260602864571885,-0.03356803618900753,0.17216610332165333,-0.07582605656941867,0.0860038244666594,0.1823861754228373,0.20856943159596023,-0.6587457485585312,0.02093599864015406,0.18563283749542367,-0.12691023045797223,-0.8032050560607945,0.11678615992665588,0.13684330264401953,-0.22035729563895332,0.5729462759426771,0.035867494624719706,-0.1012449132789138,0.005505874393616218,-0.11912316815463989,0.37248903974977005,-0.3325115786520073,0.15064456044548377,0.6014547516262019,-0.29730040261255924,0.348091918312786,0.23151457379094695,-0.1232011016033162,0.36017434630811634,0.2701677215105309,-0.2910309076937342,0.3439277278927728,-0.9463422389207409,-0.08413901677765898,-0.21003005599955146,0.5008574355792673,-0.24475016921267118,0.6661429647496581,0.2105120743710819,0.0363605492851847,1.0,0.10432394643210455,0.19106812718812521,-0.10868448730158792,-0.23141523065707842,0.19939353427133827,0.3093064088253382,0.1864014190355992,0.30116283838548896,0.05469886919378735,-0.5929353983467222,0.1149891892075983,-0.20491927738991228,0.119941226521341,-0.6846095582925148,0.2605172027636311,0.689243177080792,0.28857860154285836,0.4252540873142781,0.3007759433884449,0.22875000953959768,0.2353737248551791,0.3568461242856707
Z2,-0.4135872114806199,-0.10806017145341106,-0.08345504790717934,0.1715767401641153,0.7565005287140686,-0.3786917773429375,-0.43453094716314977,0.29945064120841036,-0.386289927999966,-0.2620856736052895,-0.16127540054542716,-0.3044268289908471,-0.3905966185723329,0.6604493840387068,0.17554295457315713,-0.07666574883577909,0.6890575205149682,0.797958094105823,-0.05334760403813023,-0.30364331252646837,0.20045167069357897,0.7085411752785823,-0.5625106228606479,0.18717845125480542,0.44689115127642687,0.10275834749351995,-0.6875951085232294,0.4414876990478792,0.11548570850146157,0.9326359251326553,-0.07469109543083491,0.373657057637947,-0.16996222102338057,0.18727618776489002,-0.04959732030098535,-0.32772106047137606,0.15178330980790652,-0.04478622436972494,-0.09626881578636245,0.7536932922581604,0.22017825099961633,0.5645556774221372,-0.06085762552390643,0.16335493455190392,0.013114636078697735,0.9206307988525899,0.19770296120023126,-0.039077787505512815,0.010013990747254965,-0.2480475560731847,-0.1365599271675102,0.047103253044772864,0.9376220494609103,0.7322890071596669,0.4872258627700026,-0.7688012906576268,0.27768736510180925,0.5806252572105651,0.522489256468277,-0.27136901733853097,0.9424224575231854,0.4160397788285191,-0.34104897178375915,-0.8110103657179116,-0.7880689764507048,-0.29524381819695,0.8982563773159211,0.8685455748013386,0.3484896704138594,0.3801904884069375,0.6375128012599909,-0.09960574862260915,0.44800957292594296,0.10432394643210455,1.0,-0.22218979999084573,0.6212869425255289,-0.1512270803582539,-0.19994681844471757,-0.6840539767755209,-0.15772601513235546,-0.6049503907161026,-0.19354877563196768,-0.4989764732821973,0.07317212950471025,0.6119301027618861,-0.1507824788937786,-0.5058337244256074,-0.01981138747184459,0.498641519126581,0.06733169377908584,0.6209256797195564,0.1195835428672806,0.5655202197102458,-0.00042359259248065225,0.15316408910317286
Z3,-0.49094717789180853,-0.051901534220959,-0.051219321764850605,0.017263386007114554,-0.03581660337628629,0.7701920774572617,0.5986719473858899,-0.05963282954730616,-0.4119079918625317,-0.2360197303792766,-0.2025787528679158,0.05520093136501219,0.18861860228398433,-0.1841384367162106,-0.3767279868110466,-0.03817720845309685,-0.11859605893295348,-0.5343362784366338,-0.28372458184700416,0.21467835034678784,-0.6206281832170275,-0.6280556692806303,-0.46308967851003363,-0.009155727795486433,-0.518391504623399,-0.42145557313565074,0.10646733316563768,-0.0187102783259657,0.5372022531207248,-0.46458333932533413,-0.20211299344880415,-0.4611778188923539,0.002738518266107674,0.5792841306405586,-0.17249785736442727,0.009244045440222282,0.20197592319230032,-0.045816455897575215,0.21280747112844967,0.14814270538882682,-0.13204870280062245,-0.6868330257169385,0.19735509865601392,-0.5615163902766089,-0.09239003407938755,-0.5117421991216492,0.310780450832873,-0.6567266910816882,0.4237894096289455,-0.5040637757283363,-0.1945806647464276,-0.10805992084734829,-0.3920863210229257,-0.22639913515464707,-0.16557275613242586,0.3711811146381554,0.2801681373709904,-0.5917388469438213,-0.21492903597029406,-0.2578281909247563,-0.38767656710684684,-0.6806664561204637,0.5340342857272411,-0.20648297197080498,0.4276046726801579,0.03256320502625145,-0.5555774937271303,-0.5070545967218841,0.032602524169625016,-0.5692335005724035,0.17642090383031045,-0.6498578378845684,0.10629827403068842,0.19106812718812521,-0.22218979999084573,1.0,-0.26186250809028083,-0.355305809110915,0.31092404944175844,0.6027022094482232,0.29612535659109435,0.7274124358901467,0.09241556661155967,-0.41850271714909537,0.2544034740809928,0.13091187817236782,0.24588812942476904,0.23987658334405326,0.16057011806577043,-0.2417987980326438,0.02699850431158313,-0.5356013725353376,-0.07275024900508792,-0.6305788058877607,0.13503133482834348,0.09474217777003856
Z4,-0.2670476115323531,0.012580136920017708,0.027517468502538382,-0.17128772386908836,0.5541306920640705,-0.07046951096882133,-0.43030492292147515,0.4595182409608592,-0.31567807747979826,0.3624049965816885,0.08592745813200267,-0.2639810697830768,-0.3361630658026486,0.2737512392467363,0.48919725640038225,0.007278182443560278,0.11749647587588771,0.7827592748044934,0.5198744264974697,0.02400243689250949,0.061157893379770074,0.5301290841735905,-0.42063507873618916,0.037075815809681986,0.6245683784627782,0.046824163945455875,-0.30677564119599676,0.244842669110284,0.1293212915203798,0.6500072676624007,0.17573304783633018,0.0524733556181716,0.010048030224649963,0.11143170135219774,0.2829396007687617,-0.17175008606677747,-0.03871794839014884,0.3215794816895417,-0.25713906319185725,0.4034484321998372,0.3527224496072902,0.5987704724894408,-0.24247521539062838,0.595900696379904,0.28729935157386055,0.5521668180488425,0.5702008804140705,0.319432766389973,0.05058317794798026,0.07218867250608499,-0.25132261102120274,0.12993826216823026,0.675235834278671,0.6340744060517529,0.683517597798427,-0.372873670316149,-0.3373919296273268,0.21622632225695876,0.7693432554186328,0.05869825708328963,0.6596670904796821,0.12208960383915075,-0.6977348948677083,-0.458514774230764,-0.5192133130596867,0.026506446816827713,0.539527791723074,0.605675243411574,0.425007199684553,0.8251025016711154,0.37273556999543606,0.09676800379345486,0.29592045751966356,-0.10868448730158792,0.6212869425255289,-0.26186250809028083,1.0,-0.3110534868523739,-0.2632099940787053,-0.3277707339724748,-0.26732106349624674,-0.4585616956560284,-0.31462828182408925,-0.2749829248132323,-0.061862130917891306,0.5994420747660507,-0.24470275368575595,0.030679459712738333,-0.2654272347183971,-0.03660273690741663,-0.18971272167118375,0.38715470229583365,-0.0044263017639095854,0.7338633546447567,-0.37126371393354285,-0.5103124965053853
Z5,0.4856991260924346,0.03616494511158517,0.025014847330978682,0.2397310903896878,-0.3061373479147126,-0.5021962995333427,-0.22905763804040455,-0.6140084988618648,0.22286997926627128,0.2378862163281225,-0.14847534582446353,0.20632901244273502,0.05800152744804723,-0.20027505245519003,-0.056171105648792435,0.0588002540569147,-0.1614816577051676,-0.20579078420955624,-0.190089160547655,-0.16065300452752246,0.26012659231763546,0.09207862212521409,0.72691463723676,0.5464671363874529,-0.38411334706513106,0.09550306854277618,0.09693429382694857,-0.13711803132800246,-0.3835425017488289,-0.156609193208878,-0.4658595784450819,0.10431877011082129,0.28399176757768907,-0.730834983212145,-0.3136497593259638,-0.14679414579154546,0.0664052365978841,-0.4026331373927213,0.02806283277109774,-0.31062853863296713,0.03768542199712684,-0.15000507969224752,0.021973918944466857,0.09300837513178589,-0.23402605293399142,-0.07881233718184767,-0.5375579624631763,0.4473643943158524,-0.7225889436496103,-0.03326189851750814,-0.08993537228356507,-0.03054269476739035,-0.21247305334984848,-0.36220100252268,-0.38206488436452296,-0.24798249768665223,-0.0929037172704029,0.16855305441632498,-0.45512931519748,0.09645535898656453,-0.1926412420254661,-0.0326054837202157,0.14535687317186724,0.3256921325011673,-0.005930878978528929,0.09974554766635438,0.03639464210174959,-0.12194906192859424,-0.41810065076027775,-0.13556744263046935,-0.5837881928985185,0.40295512294850694,0.1034680148811593,-0.23141523065707842,-0.1512270803582539,-0.355305809110915,-0.3110534868523739,1.0,-0.03599026958516843,-0.295898077039729,0.00559151201881181,-0.07313847372169001,0.1666281603526729,0.5796539107955926,-0.07845694831705723,-0.34409157464234125,0.016854981674042525,-0.056868871932917224,0.04246012663988929,0.05809216112738109,0.04872385353395043,-0.021130384642273202,0.014419374347314839,-0.10128107469597879,0.0804732357274425,0.1251442281394266
column_tiny_number,-0.2073183633035623,-0.07676241168923892,-0.07647549027636583,0.16329758366422267,-0.07591602814675699,0.2996864822443043,0.20497696780729519,-0.08660702582884855,0.01880835693341083,-0.061293204305045874,-0.18916858319563815,0.1731672148683428,0.14310523896613422,-0.004173399306855097,-0.20003103518870832,-0.0613914238774734,0.01002180122399701,-0.34951815202453995,-0.07331599620054816,-0.05331100182032962,-0.26595378824158583,-0.3537592898080376,-0.0358692712734915,-0.04658237166652632,-0.24583926026032854,0.1597422826854033,-0.015030130616948965,0.044373564482731796,0.1855632862036353,-0.30334447590766045,-0.08807725792557644,-0.031104906333466752,-0.044492104677887195,0.15973458480487518,-0.1133292570492237,0.037619071472002406,-0.07517542519227378,-0.04444574200792099,0.9586292304372472,-0.02137397331271465,-0.15181404716554348,-0.34418004771759375,0.9426889523744496,-0.2991713362072353,-0.22691578622617783,-0.2672377345451537,0.025000334158323145,-0.22860811981630758,0.16424505829264402,-0.12241562308941646,-0.052016732472757184,0.12717328782616744,-0.2770578782062086,-0.1407888166848027,-0.2696617249449069,0.1898241823751933,0.19393919054546233,-0.35259981116039957,-0.1648636098520271,0.04901993861959437,-0.27475101636746874,-0.20697562675882603,0.3487591007386523,-0.011343811556120699,0.33749103651876655,-0.11593450833575414,-0.2671821108703342,-0.33171177299938975,0.01308280442335769,-0.31829484279615905,0.023637630161728772,-0.15373379215849617,-0.0319746199215064,0.19939353427133827,-0.19994681844471757,0.31092404944175844,-0.2632099940787053,-0.03599026958516843,1.0,0.35426850194802745,0.9888851494580664,0.38211309163495827,0.8904987740751206,-0.13231321032284196,0.8648672424660534,-0.09561403580899817,0.970094811007181,-0.015296454031292544,0.9102240732328344,0.021303539751973494,0.7512397227386083,-0.217658794220821,0.6560501020212421,-0.29894227736484436,0.7549273011497217,0.10633007546319044
column_tiny_percentage,-0.24561042580442052,-0.00977651134996258,-0.01563492680801461,0.030703393699346666,-0.3783279116765578,0.8029872802095738,0.51670598574574,0.15465797214898583,0.1278069640831691,0.15981936835596774,-0.11500028408986762,0.3644710838609411,0.29481028713048507,-0.26424419970970203,-0.12320830441343682,-0.010293694050481066,-0.3291080215538463,-0.705282280975588,0.27741934074289937,0.2122827222440203,-0.4883858847750424,-0.8560957766782318,-0.02363140466851553,-0.3635908560028665,-0.28408846798455073,-0.22205530716543986,0.28878002607083825,-0.1728973336387748,0.26301584589951466,-0.8036443183634298,0.08090975690002179,-0.25122869464225883,-0.08686764797459408,0.34058710141875354,0.0731060213253233,0.20977249546634782,-0.1761253112606304,0.12520131815717345,0.18341790628234578,-0.36279360917270326,-0.27155829063581,-0.5664562489451634,0.15085773679946668,-0.21038096913699772,-0.1876545852191857,-0.7638329815422382,0.21049318952623985,-0.2018606269871947,0.48970671570457835,0.06802671412746372,-0.11959221898018686,0.18876947716169876,-0.749943592051472,-0.391997998756814,-0.42710980846417873,0.7292932964244939,0.025793005040573462,-0.8608694604148069,-0.1032460209281944,0.26835780941584875,-0.766633254513633,-0.4775785891399412,0.43987624531244707,0.3100367630986706,0.8618125386817809,-0.048083905542278156,-0.8241457882385529,-0.8101506538076353,0.029795295555733913,-0.3194708722354751,-0.048739669312861215,-0.20150247117513498,-0.3120945601673126,0.3093064088253382,-0.6840539767755209,0.6027022094482232,-0.3277707339724748,-0.295898077039729,0.35426850194802745,1.0,0.2811385216101808,0.8006288013262256,0.14676027520096072,-0.07386215994077891,0.10428611967497892,-0.2918654141642546,0.22620955381377858,0.285186443419524,0.1200728463512086,-0.2730247684948852,-0.01926371090417398,-0.5613975933944809,-0.04419999713000039,-0.45857343919294685,0.011307936659589955,-0.22226936640431197
column_Small_number,-0.19721063851296544,-0.08187370398706531,-0.08216378984781594,0.1812028761516264,-0.07055439338007995,0.2505713483920894,0.18332317344214255,-0.12829344952143035,-0.0192550730267309,-0.08693040855837174,-0.203969150111994,0.1361719010049849,0.13544449930309121,0.018425837867337706,-0.1995245883661462,-0.06518266210588886,0.03404488962258165,-0.32893702085696824,-0.12031422935736341,-0.09704515907748933,-0.25691032191469,-0.31696837413602214,-0.04254588842478543,0.012740242759716252,-0.2469732844788468,0.17786106161801313,-0.037909117583608376,0.06116958112171152,0.19135509853872093,-0.26488369768275266,-0.09452547065269906,-0.01564519413064113,-0.03248750848146443,0.14878183657144264,-0.14867247144845352,0.004204673310381856,-0.04185021692215777,-0.06945410510525965,0.9799514160123023,-0.0036017157796243236,-0.13506182162457883,-0.33519202494116507,0.9687689176129887,-0.30404090506680187,-0.23227888161927235,-0.22766963716888236,0.001859195708741487,-0.22871827736383477,0.13191027202216563,-0.1761796684519532,-0.0268757682350068,0.09646189709971788,-0.2439405998003783,-0.1373310550465709,-0.2707411968269805,0.14761570326440898,0.2113739062166633,-0.3022682594665279,-0.1798175515135483,-0.003492065634561987,-0.23749414824291346,-0.19701210153799972,0.3532933663702706,-0.036948212361220194,0.28136032592353655,-0.12251703984227531,-0.22512761577524906,-0.2914762759186178,-0.01056418357422659,-0.3302864493727416,0.022150347554184536,-0.1608988857764618,0.02696538836771229,0.1864014190355992,-0.15772601513235546,0.29612535659109435,-0.26732106349624674,0.00559151201881181,0.9888851494580664,0.2811385216101808,1.0,0.3677439202668243,0.9133011675607937,-0.1309689849146731,0.8835024922535255,-0.09470482826857989,0.9848258017291824,-0.03720089295956831,0.9396826400826931,0.04300514097147889,0.7940439345080861,-0.19428214815194483,0.6951120900583885,-0.29645893516593996,0.7960581137544243,0.14198154793238082
column_Small_percentage,-0.2637471856640636,-0.03454848618403139,-0.03797710306623012,0.17353167878605777,-0.4346570792114944,0.7545219754117751,0.5290382088080748,-0.15251804349204023,-0.10344639724880414,0.03964185987768589,-0.27089293562012384,0.19275095462274325,0.35516866707548606,-0.21479365484625107,-0.23583623883266736,-0.026026569586967578,-0.2749740631613716,-0.8067012202059474,0.007834627323423679,-0.04116686133936877,-0.6408849419745944,-0.8756133606509007,-0.07385834590978238,-0.04930132941910915,-0.4401508169995202,-0.27461646527154976,0.21570724048931086,-0.12468451913126348,0.4405615091007168,-0.8021818900295664,0.024822754170964467,-0.2574587042732269,-0.003998356129021337,0.3580011901589229,-0.1907661273912843,0.056852829453213134,-0.026238175884062243,-0.010597002557949162,0.25710941646021146,-0.3283254860243424,-0.25894883885030134,-0.7399262516705161,0.22747331733630796,-0.3534885761279184,-0.3005441173808088,-0.7538311480563671,0.14440994586964329,-0.3086874875893573,0.3924338897889807,-0.31244123923232986,0.043852317473346385,0.03459097700919326,-0.761766524839926,-0.5007392350157709,-0.5837872693288839,0.6441036789791613,0.16468045426364264,-0.8173624738776549,-0.27204265485659035,-0.009879732143336548,-0.7529797185993069,-0.6257130503014614,0.6505129948811008,0.20716885753053163,0.7608618660947926,-0.08816401475333314,-0.7920134171661868,-0.8108543801558931,-0.11461878224281587,-0.5342776457720192,-0.09811245493247106,-0.3179218410003226,0.012483760155085682,0.30116283838548896,-0.6049503907161026,0.7274124358901467,-0.4585616956560284,-0.07313847372169001,0.38211309163495827,0.8006288013262256,0.3677439202668243,1.0,0.21435016835181697,-0.093731934438094,0.1560419542345029,-0.35242470768282824,0.29550110305769817,0.24734897559640215,0.19711202056447777,-0.23769439397165948,0.04391597831418189,-0.6052368288218584,-0.023330477529052828,-0.6209418403652394,0.11322368255474667,-0.03852453091156902
column_Aliphatic_number,0.04134997646560297,-0.015492488592122218,-0.021163399937173248,0.10111655237356418,-0.169458978559866,0.029176414600212204,0.09489950644981328,-0.19315188648756929,0.09842691584983917,-0.08769776912485477,-0.12871769278676617,0.22225213603894545,0.17433178703147229,-0.06156638248437199,-0.16040550243495996,-0.01875645122078705,-0.03308239812973493,-0.2819439620535571,-0.18214589968429007,-0.07517320392969175,-0.0004738797989238793,-0.1908622938620474,0.16408217295609895,0.03973410421270983,-0.2342270981545728,0.2910123901159251,0.07282195373286902,0.011221626161861774,-0.0830814597522594,-0.23806960863808682,-0.12155976317230904,0.0032569681033209614,-0.0445221178817913,-0.04974347122684108,-0.18932307718981425,0.004155144312209631,-0.03527206965619452,-0.10814523614832963,0.9471232333841899,-0.1175407206448352,-0.10709099668617561,-0.2522739016225293,0.9427224402762572,-0.243047217705008,-0.13110513907982135,-0.18668570539361176,-0.23278022620446195,-0.08590184184804431,-0.03667630526950656,-0.053576304473896746,-0.02965044960515965,0.07205420412111943,-0.22988995985767127,-0.2339335954603984,-0.29858257252453063,0.08282573989457981,0.14004951250915013,-0.147149017471886,-0.23469077983121653,0.021734469783374354,-0.22445362610708347,-0.09125306507226941,0.30373863741979,0.11341321147765795,0.2117446672570612,-0.030064583976112627,-0.1688981565680841,-0.2206876020202252,-0.18089594570947143,-0.29768674483655966,-0.1325494376562187,-0.04757712193897123,-0.054440409263975933,0.05469886919378735,-0.19354877563196768,0.09241556661155967,-0.31462828182408925,0.1666281603526729,0.8904987740751206,0.14676027520096072,0.9133011675607937,0.21435016835181697,1.0,0.11849702257198785,0.7900377613319477,-0.17485083204451707,0.9449267053487255,-0.015255711835056517,0.9176865533201377,0.022430185478003295,0.8550117202763309,-0.13015706563234244,0.7571164329036355,-0.26139206370581997,0.8475107661922031,0.1948808135638864
column_Aliphatic_percentage,0.9177417521107749,0.22854564629895657,0.1772840655586161,-0.4633195799181948,-0.6146889121838245,-0.3831181914283561,-0.06360486386910977,-0.3398577284432963,0.41586506231977904,0.22207598021388975,0.15558466732942502,0.2576745805981948,0.23623635249085204,-0.6251393320401771,-0.059393465585572354,0.16512737737205063,-0.6236176685814471,-0.13868695916132479,-0.10420038593838712,0.3482826127009676,0.5416065807486445,0.11622887740750347,0.8254157783033749,0.09428972474393126,-0.13942769870628738,0.12182895674760993,0.7182838184049476,-0.3215461641183263,-0.7177741838060537,-0.31338655237770463,-0.0025886760932842742,-0.3053529165086992,0.005953003904438853,-0.6880830785208427,-0.11982725995877526,0.023014966009525194,0.03607355109810832,-0.09843251011427728,-0.12227642890933735,-0.6647851699311657,0.16631844095346374,-0.06527844726203322,-0.1357059703223541,0.1366644861121706,0.4388844087206042,-0.3207183308633407,-0.6409084273823753,0.48132696349250725,-0.49244607344987873,0.31809563661867535,0.09851651688574348,-0.06123881477086099,-0.33729601755326205,-0.6435337029894861,-0.264176573360141,0.11236400969837133,-0.42860468431687865,0.14149935969962504,-0.38544786093781686,0.10508242953582221,-0.34059342498210937,-0.07056993751439834,0.018650564684968732,0.7596840696858261,0.1104410474602722,0.5708318998551024,-0.21331422657827107,-0.14941126136020796,-0.7031539432939073,0.04495546794408398,-0.7759257039340947,0.24583285906559532,-0.33855439079053046,-0.5929353983467222,-0.4989764732821973,-0.41850271714909537,-0.2749829248132323,0.5796539107955926,-0.13231321032284196,-0.07386215994077891,-0.1309689849146731,-0.093731934438094,0.11849702257198785,1.0,-0.24144308701326367,-0.39724262296697677,-0.08542779953083193,0.45278336072398856,-0.16695540294170252,-0.444552431381072,-0.15353098505214155,-0.2557382941820111,-0.17736901494974966,-0.1841944996481078,-0.10579170163579445,-0.14050515264969093
column_Aromatic_number,-0.2767055412540968,-0.06979791263084771,-0.06544199755216418,0.11503595108315029,0.20771027718977794,0.1526437110487689,0.1661135241970623,-0.11074514270918107,-0.07902887535628673,-0.07111357617641403,-0.17337188719596408,0.09803958863318092,0.0474198505922103,0.07235575568808017,-0.10966168838631844,-0.048074301703051055,0.11891523062983139,-0.10406111977464709,-0.15477082544728582,-0.057865135501390275,-0.21582600946169234,-0.09018376500514383,-0.16203137793029485,-0.0010253229177871201,-0.1707148314758626,0.16915873059448538,-0.13129652128965266,0.09175587856288929,0.2083962716007357,-0.029254456707145566,-0.11379877420073904,-0.033327786732500024,0.02756496910687303,0.1603541396355913,-0.16026916678881434,0.062133812605343355,0.010697660339585129,-0.05166608854202632,0.9014730367497993,0.2681150503558482,-0.019462793466125852,-0.2335927489395755,0.9066579776861973,-0.2206731682938846,-0.13012258419120176,-0.0411273653252775,0.10709608025897895,-0.2639847807470533,0.10525648002329578,-0.1784579537227695,-0.0890231027537956,0.05160992224448758,0.010223393734149093,0.06955387088280529,-0.01070330969593126,-0.0714455856648715,0.1936765897059415,-0.17154933245126278,-0.10329807956564768,-0.005813794910603762,0.013010021895793322,-0.16684894977001624,0.22916934008363637,-0.27128639919982,0.08459150543550721,-0.07234841758099182,-0.024204659572167764,-0.08361467815668026,0.096692511713783,-0.20651556821349806,0.133442137959497,-0.18128009616456653,0.05612678308835415,0.1149891892075983,0.07317212950471025,0.2544034740809928,-0.061862130917891306,-0.07845694831705723,0.8648672424660534,0.10428611967497892,0.8835024922535255,0.1560419542345029,0.7900377613319477,-0.24144308701326367,1.0,0.22463384551059992,0.8999035892512013,-0.06367956650294634,0.8725241488420813,0.06798934959962655,0.77224953679253,-0.08369543829465174,0.7222655440948778,-0.15834335268085212,0.7224217693219156,0.10983690964526154
column_Aromatic_percentage,-0.36343683006524324,-0.037365923769432784,-0.02501509132057559,-0.23856443393878862,0.8243562846456546,0.013102316231913684,-0.005580787899819375,0.02112843816369305,-0.2295525972561508,0.0015980816946581198,-0.08625477508641113,-0.06892559890090877,-0.1487139901135924,0.07601849437847474,0.013161360262976379,-0.01648177234232336,0.18257281508290507,0.5378578614067044,-0.13195260360873326,0.16644475104394732,-0.07103699548059463,0.5133531254329066,-0.4520257206263942,-0.06100371699852549,0.10075537280509718,-0.11650450464593534,-0.21934779295385806,0.10782792135005671,0.20191340412159137,0.5586163299250594,-0.09175738799677205,-0.22191405323813498,0.09382458198816833,0.1711587611445916,-0.15058945648091288,0.10672970597773013,0.045350281713640174,0.043038927257237646,-0.08380414883895539,0.8115083815630959,0.3605455672834172,0.062340142694411835,-0.06886245998589832,0.058636946509616,0.316865544003992,0.38997844471413967,0.41304342755762996,-0.25968078480146106,0.02577738413098118,-0.12243609189618554,-0.2088591193467093,-0.02316211542205286,0.6547660607644347,0.4748401836407826,0.6268033904744917,-0.591729706965049,0.01772761744281388,0.1393889020741793,0.2557898687590505,-0.03783845787090027,0.6460597223991322,-0.19211074809922574,-0.16929300195003988,-0.7591269689972449,-0.4183219234432873,0.2096929749043943,0.4572428796461304,0.4677009466425496,0.2901661143750314,0.25515635321130337,0.32938471706704164,-0.2620160455248612,0.10640809026835814,-0.20491927738991228,0.6119301027618861,0.13091187817236782,0.5994420747660507,-0.34409157464234125,-0.09561403580899817,-0.2918654141642546,-0.09470482826857989,-0.35242470768282824,-0.17485083204451707,-0.39724262296697677,0.22463384551059992,1.0,-0.07725358057319566,0.02647071581639558,-0.08990750797873046,-0.02918209016867364,-0.08331751562366808,0.12841906597606334,-0.04329031634479113,0.22000422103733738,-0.11673696798700094,-0.1320598645882045
column_NonPolar_number,-0.14252380311020368,-0.053395772261676355,-0.05437938979703404,0.12930053935945882,-0.06524489284174075,0.19915298164379167,0.14607815764756202,-0.14683304758039267,-0.00917251216379236,-0.059116705689204636,-0.13769274192208167,0.1354528487872593,0.12197327144497999,-0.016668123418679917,-0.1539837439410588,-0.044739100875877826,-0.008734416898762913,-0.28026880329822185,-0.1393206055329365,-0.05634001261643493,-0.2060272315232812,-0.2576444022800864,-0.005069044167110939,0.027951350583046777,-0.23836039324532293,0.21729987483554247,-0.003085938771286119,0.057603050352861535,0.1411862712778326,-0.23271397055653062,-0.1039859204473071,-0.04396910842878224,-0.026062822943556524,0.10351333774594115,-0.11191907356145177,0.02171635833703642,-0.03745917897352729,-0.0637630345113036,0.9891757765764451,-0.003200539359437463,-0.11122469408908371,-0.2879958373306848,0.9820723228505721,-0.2679231393377697,-0.17708663721643048,-0.21070180826753201,-0.01020138668787642,-0.2072109895571258,0.07300151667942947,-0.13401849643763555,-0.04021586638059813,0.08176974407203227,-0.2146742457976039,-0.12489318757272974,-0.20664827352647214,0.13232932441144865,0.1448650717810142,-0.2570074442138178,-0.1873040382599321,0.014579387664172534,-0.20885445974887468,-0.1768461078091069,0.2894337893098617,-0.014316278932306426,0.2398973662969734,-0.06637857305676642,-0.19385436359758,-0.2546722375212642,-0.014776757862301138,-0.29729399195286277,-0.02325705648528799,-0.13130442542783125,0.012435475418940793,0.119941226521341,-0.1507824788937786,0.24588812942476904,-0.24470275368575595,0.016854981674042525,0.970094811007181,0.22620955381377858,0.9848258017291824,0.29550110305769817,0.9449267053487255,-0.08542779953083193,0.8999035892512013,-0.07725358057319566,1.0,0.011422376484548259,0.9405994398323173,-0.005030082753378356,0.8295405687075916,-0.18180017528936535,0.7422165510403888,-0.2784407821145519,0.813688501976188,0.13449377690273542
